s,p,o
http://rdf.geohistoricaldata.org/id/directories/entry/981088,http://rdf.geohistoricaldata.org/def/directory#numEntry,995990
http://rdf.geohistoricaldata.org/id/directories/entry/981089,http://rdf.geohistoricaldata.org/def/directory#numEntry,996289
http://rdf.geohistoricaldata.org/id/directories/entry/981090,http://rdf.geohistoricaldata.org/def/directory#numEntry,996885
http://rdf.geohistoricaldata.org/id/directories/entry/981091,http://rdf.geohistoricaldata.org/def/directory#numEntry,1000222
http://rdf.geohistoricaldata.org/id/directories/entry/981092,http://rdf.geohistoricaldata.org/def/directory#numEntry,1000223
http://rdf.geohistoricaldata.org/id/directories/entry/981093,http://rdf.geohistoricaldata.org/def/directory#numEntry,1000499
http://rdf.geohistoricaldata.org/id/directories/entry/981094,http://rdf.geohistoricaldata.org/def/directory#numEntry,1000500
http://rdf.geohistoricaldata.org/id/directories/entry/981095,http://rdf.geohistoricaldata.org/def/directory#numEntry,1000500
http://rdf.geohistoricaldata.org/id/directories/entry/981096,http://rdf.geohistoricaldata.org/def/directory#numEntry,1000902
http://rdf.geohistoricaldata.org/id/directories/entry/981097,http://rdf.geohistoricaldata.org/def/directory#numEntry,1001178
http://rdf.geohistoricaldata.org/id/directories/entry/981098,http://rdf.geohistoricaldata.org/def/directory#numEntry,1001795
http://rdf.geohistoricaldata.org/id/directories/entry/981099,http://rdf.geohistoricaldata.org/def/directory#numEntry,1003544
http://rdf.geohistoricaldata.org/id/directories/entry/981100,http://rdf.geohistoricaldata.org/def/directory#numEntry,1017922
http://rdf.geohistoricaldata.org/id/directories/entry/981101,http://rdf.geohistoricaldata.org/def/directory#numEntry,1018070
http://rdf.geohistoricaldata.org/id/directories/entry/981102,http://rdf.geohistoricaldata.org/def/directory#numEntry,1019065
http://rdf.geohistoricaldata.org/id/directories/entry/981103,http://rdf.geohistoricaldata.org/def/directory#numEntry,1019506
http://rdf.geohistoricaldata.org/id/directories/entry/981104,http://rdf.geohistoricaldata.org/def/directory#numEntry,1020645
http://rdf.geohistoricaldata.org/id/directories/entry/981105,http://rdf.geohistoricaldata.org/def/directory#numEntry,1020646
http://rdf.geohistoricaldata.org/id/directories/entry/981106,http://rdf.geohistoricaldata.org/def/directory#numEntry,1021362
http://rdf.geohistoricaldata.org/id/directories/entry/981107,http://rdf.geohistoricaldata.org/def/directory#numEntry,1025762
http://rdf.geohistoricaldata.org/id/directories/entry/981108,http://rdf.geohistoricaldata.org/def/directory#numEntry,1027566
http://rdf.geohistoricaldata.org/id/directories/entry/981109,http://rdf.geohistoricaldata.org/def/directory#numEntry,1028090
http://rdf.geohistoricaldata.org/id/directories/entry/981110,http://rdf.geohistoricaldata.org/def/directory#numEntry,1029799
http://rdf.geohistoricaldata.org/id/directories/entry/981111,http://rdf.geohistoricaldata.org/def/directory#numEntry,1032854
http://rdf.geohistoricaldata.org/id/directories/entry/981112,http://rdf.geohistoricaldata.org/def/directory#numEntry,1034545
http://rdf.geohistoricaldata.org/id/directories/entry/981113,http://rdf.geohistoricaldata.org/def/directory#numEntry,1036102
http://rdf.geohistoricaldata.org/id/directories/entry/981114,http://rdf.geohistoricaldata.org/def/directory#numEntry,1036514
http://rdf.geohistoricaldata.org/id/directories/entry/981115,http://rdf.geohistoricaldata.org/def/directory#numEntry,1037104
http://rdf.geohistoricaldata.org/id/directories/entry/981116,http://rdf.geohistoricaldata.org/def/directory#numEntry,1037176
http://rdf.geohistoricaldata.org/id/directories/entry/981117,http://rdf.geohistoricaldata.org/def/directory#numEntry,1039642
http://rdf.geohistoricaldata.org/id/directories/entry/981118,http://rdf.geohistoricaldata.org/def/directory#numEntry,1039643
http://rdf.geohistoricaldata.org/id/directories/entry/981119,http://rdf.geohistoricaldata.org/def/directory#numEntry,1040274
http://rdf.geohistoricaldata.org/id/directories/entry/981120,http://rdf.geohistoricaldata.org/def/directory#numEntry,1040275
http://rdf.geohistoricaldata.org/id/directories/entry/981121,http://rdf.geohistoricaldata.org/def/directory#numEntry,1041838
http://rdf.geohistoricaldata.org/id/directories/entry/981122,http://rdf.geohistoricaldata.org/def/directory#numEntry,1041839
http://rdf.geohistoricaldata.org/id/directories/entry/981123,http://rdf.geohistoricaldata.org/def/directory#numEntry,1043113
http://rdf.geohistoricaldata.org/id/directories/entry/981124,http://rdf.geohistoricaldata.org/def/directory#numEntry,1050457
http://rdf.geohistoricaldata.org/id/directories/entry/981125,http://rdf.geohistoricaldata.org/def/directory#numEntry,1051694
http://rdf.geohistoricaldata.org/id/directories/entry/981126,http://rdf.geohistoricaldata.org/def/directory#numEntry,1053494
http://rdf.geohistoricaldata.org/id/directories/entry/981127,http://rdf.geohistoricaldata.org/def/directory#numEntry,1053933
http://rdf.geohistoricaldata.org/id/directories/entry/981128,http://rdf.geohistoricaldata.org/def/directory#numEntry,1053934
http://rdf.geohistoricaldata.org/id/directories/entry/981129,http://rdf.geohistoricaldata.org/def/directory#numEntry,1055360
http://rdf.geohistoricaldata.org/id/directories/entry/981130,http://rdf.geohistoricaldata.org/def/directory#numEntry,1055361
http://rdf.geohistoricaldata.org/id/directories/entry/981131,http://rdf.geohistoricaldata.org/def/directory#numEntry,1055362
http://rdf.geohistoricaldata.org/id/directories/entry/981132,http://rdf.geohistoricaldata.org/def/directory#numEntry,1057209
http://rdf.geohistoricaldata.org/id/directories/entry/981133,http://rdf.geohistoricaldata.org/def/directory#numEntry,1057377
http://rdf.geohistoricaldata.org/id/directories/entry/981134,http://rdf.geohistoricaldata.org/def/directory#numEntry,1058849
http://rdf.geohistoricaldata.org/id/directories/entry/981135,http://rdf.geohistoricaldata.org/def/directory#numEntry,1061545
http://rdf.geohistoricaldata.org/id/directories/entry/981136,http://rdf.geohistoricaldata.org/def/directory#numEntry,1061659
http://rdf.geohistoricaldata.org/id/directories/entry/981137,http://rdf.geohistoricaldata.org/def/directory#numEntry,1061659
http://rdf.geohistoricaldata.org/id/directories/entry/981138,http://rdf.geohistoricaldata.org/def/directory#numEntry,1061731
http://rdf.geohistoricaldata.org/id/directories/entry/981139,http://rdf.geohistoricaldata.org/def/directory#numEntry,1061732
http://rdf.geohistoricaldata.org/id/directories/entry/981140,http://rdf.geohistoricaldata.org/def/directory#numEntry,1062270
http://rdf.geohistoricaldata.org/id/directories/entry/981141,http://rdf.geohistoricaldata.org/def/directory#numEntry,1062271
http://rdf.geohistoricaldata.org/id/directories/entry/981142,http://rdf.geohistoricaldata.org/def/directory#numEntry,1062369
http://rdf.geohistoricaldata.org/id/directories/entry/981143,http://rdf.geohistoricaldata.org/def/directory#numEntry,1062441
http://rdf.geohistoricaldata.org/id/directories/entry/981144,http://rdf.geohistoricaldata.org/def/directory#numEntry,1063273
http://rdf.geohistoricaldata.org/id/directories/entry/981145,http://rdf.geohistoricaldata.org/def/directory#numEntry,1064911
http://rdf.geohistoricaldata.org/id/directories/entry/981146,http://rdf.geohistoricaldata.org/def/directory#numEntry,1068285
http://rdf.geohistoricaldata.org/id/directories/entry/981147,http://rdf.geohistoricaldata.org/def/directory#numEntry,1070943
http://rdf.geohistoricaldata.org/id/directories/entry/981148,http://rdf.geohistoricaldata.org/def/directory#numEntry,1070943
http://rdf.geohistoricaldata.org/id/directories/entry/981149,http://rdf.geohistoricaldata.org/def/directory#numEntry,1071602
http://rdf.geohistoricaldata.org/id/directories/entry/981150,http://rdf.geohistoricaldata.org/def/directory#numEntry,1071640
http://rdf.geohistoricaldata.org/id/directories/entry/981151,http://rdf.geohistoricaldata.org/def/directory#numEntry,1071730
http://rdf.geohistoricaldata.org/id/directories/entry/981152,http://rdf.geohistoricaldata.org/def/directory#numEntry,1071730
http://rdf.geohistoricaldata.org/id/directories/entry/981153,http://rdf.geohistoricaldata.org/def/directory#numEntry,1075101
http://rdf.geohistoricaldata.org/id/directories/entry/981154,http://rdf.geohistoricaldata.org/def/directory#numEntry,1079054
http://rdf.geohistoricaldata.org/id/directories/entry/981155,http://rdf.geohistoricaldata.org/def/directory#numEntry,1080981
http://rdf.geohistoricaldata.org/id/directories/entry/981156,http://rdf.geohistoricaldata.org/def/directory#numEntry,1081896
http://rdf.geohistoricaldata.org/id/directories/entry/981157,http://rdf.geohistoricaldata.org/def/directory#numEntry,1082177
http://rdf.geohistoricaldata.org/id/directories/entry/981158,http://rdf.geohistoricaldata.org/def/directory#numEntry,1083204
http://rdf.geohistoricaldata.org/id/directories/entry/981159,http://rdf.geohistoricaldata.org/def/directory#numEntry,1084389
http://rdf.geohistoricaldata.org/id/directories/entry/981160,http://rdf.geohistoricaldata.org/def/directory#numEntry,1085224
http://rdf.geohistoricaldata.org/id/directories/entry/981161,http://rdf.geohistoricaldata.org/def/directory#numEntry,1089540
http://rdf.geohistoricaldata.org/id/directories/entry/981162,http://rdf.geohistoricaldata.org/def/directory#numEntry,1089541
http://rdf.geohistoricaldata.org/id/directories/entry/981163,http://rdf.geohistoricaldata.org/def/directory#numEntry,1090457
http://rdf.geohistoricaldata.org/id/directories/entry/981164,http://rdf.geohistoricaldata.org/def/directory#numEntry,1094022
http://rdf.geohistoricaldata.org/id/directories/entry/981165,http://rdf.geohistoricaldata.org/def/directory#numEntry,1094023
http://rdf.geohistoricaldata.org/id/directories/entry/981166,http://rdf.geohistoricaldata.org/def/directory#numEntry,1094023
http://rdf.geohistoricaldata.org/id/directories/entry/981167,http://rdf.geohistoricaldata.org/def/directory#numEntry,1094776
http://rdf.geohistoricaldata.org/id/directories/entry/981168,http://rdf.geohistoricaldata.org/def/directory#numEntry,1095471
http://rdf.geohistoricaldata.org/id/directories/entry/981169,http://rdf.geohistoricaldata.org/def/directory#numEntry,1095538
http://rdf.geohistoricaldata.org/id/directories/entry/981170,http://rdf.geohistoricaldata.org/def/directory#numEntry,1095572
http://rdf.geohistoricaldata.org/id/directories/entry/981171,http://rdf.geohistoricaldata.org/def/directory#numEntry,1099508
http://rdf.geohistoricaldata.org/id/directories/entry/981172,http://rdf.geohistoricaldata.org/def/directory#numEntry,1100908
http://rdf.geohistoricaldata.org/id/directories/entry/981173,http://rdf.geohistoricaldata.org/def/directory#numEntry,1102605
http://rdf.geohistoricaldata.org/id/directories/entry/981174,http://rdf.geohistoricaldata.org/def/directory#numEntry,1103738
http://rdf.geohistoricaldata.org/id/directories/entry/981175,http://rdf.geohistoricaldata.org/def/directory#numEntry,1103738
http://rdf.geohistoricaldata.org/id/directories/entry/981176,http://rdf.geohistoricaldata.org/def/directory#numEntry,1103896
http://rdf.geohistoricaldata.org/id/directories/entry/981177,http://rdf.geohistoricaldata.org/def/directory#numEntry,1104743
http://rdf.geohistoricaldata.org/id/directories/entry/981178,http://rdf.geohistoricaldata.org/def/directory#numEntry,1105072
http://rdf.geohistoricaldata.org/id/directories/entry/981179,http://rdf.geohistoricaldata.org/def/directory#numEntry,1105985
http://rdf.geohistoricaldata.org/id/directories/entry/981180,http://rdf.geohistoricaldata.org/def/directory#numEntry,1109448
http://rdf.geohistoricaldata.org/id/directories/entry/981181,http://rdf.geohistoricaldata.org/def/directory#numEntry,1110152
http://rdf.geohistoricaldata.org/id/directories/entry/981182,http://rdf.geohistoricaldata.org/def/directory#numEntry,1111925
http://rdf.geohistoricaldata.org/id/directories/entry/981183,http://rdf.geohistoricaldata.org/def/directory#numEntry,1111926
http://rdf.geohistoricaldata.org/id/directories/entry/981184,http://rdf.geohistoricaldata.org/def/directory#numEntry,1112636
http://rdf.geohistoricaldata.org/id/directories/entry/981185,http://rdf.geohistoricaldata.org/def/directory#numEntry,1112748
http://rdf.geohistoricaldata.org/id/directories/entry/981186,http://rdf.geohistoricaldata.org/def/directory#numEntry,1114397
http://rdf.geohistoricaldata.org/id/directories/entry/981187,http://rdf.geohistoricaldata.org/def/directory#numEntry,1114644
http://rdf.geohistoricaldata.org/id/directories/entry/981188,http://rdf.geohistoricaldata.org/def/directory#numEntry,1116586
http://rdf.geohistoricaldata.org/id/directories/entry/981189,http://rdf.geohistoricaldata.org/def/directory#numEntry,1117422
http://rdf.geohistoricaldata.org/id/directories/entry/981190,http://rdf.geohistoricaldata.org/def/directory#numEntry,1122414
http://rdf.geohistoricaldata.org/id/directories/entry/981191,http://rdf.geohistoricaldata.org/def/directory#numEntry,1122415
http://rdf.geohistoricaldata.org/id/directories/entry/981192,http://rdf.geohistoricaldata.org/def/directory#numEntry,1122416
http://rdf.geohistoricaldata.org/id/directories/entry/981193,http://rdf.geohistoricaldata.org/def/directory#numEntry,1122428
http://rdf.geohistoricaldata.org/id/directories/entry/981194,http://rdf.geohistoricaldata.org/def/directory#numEntry,1130847
http://rdf.geohistoricaldata.org/id/directories/entry/981195,http://rdf.geohistoricaldata.org/def/directory#numEntry,1131279
http://rdf.geohistoricaldata.org/id/directories/entry/981196,http://rdf.geohistoricaldata.org/def/directory#numEntry,1131919
http://rdf.geohistoricaldata.org/id/directories/entry/981197,http://rdf.geohistoricaldata.org/def/directory#numEntry,1132227
http://rdf.geohistoricaldata.org/id/directories/entry/981198,http://rdf.geohistoricaldata.org/def/directory#numEntry,1134131
http://rdf.geohistoricaldata.org/id/directories/entry/981199,http://rdf.geohistoricaldata.org/def/directory#numEntry,1136780
http://rdf.geohistoricaldata.org/id/directories/entry/981200,http://rdf.geohistoricaldata.org/def/directory#numEntry,1138293
http://rdf.geohistoricaldata.org/id/directories/entry/981201,http://rdf.geohistoricaldata.org/def/directory#numEntry,1139313
http://rdf.geohistoricaldata.org/id/directories/entry/981202,http://rdf.geohistoricaldata.org/def/directory#numEntry,1139729
http://rdf.geohistoricaldata.org/id/directories/entry/981203,http://rdf.geohistoricaldata.org/def/directory#numEntry,1141672
http://rdf.geohistoricaldata.org/id/directories/entry/981204,http://rdf.geohistoricaldata.org/def/directory#numEntry,1144355
http://rdf.geohistoricaldata.org/id/directories/entry/981205,http://rdf.geohistoricaldata.org/def/directory#numEntry,1145712
http://rdf.geohistoricaldata.org/id/directories/entry/981206,http://rdf.geohistoricaldata.org/def/directory#numEntry,1147476
http://rdf.geohistoricaldata.org/id/directories/entry/981207,http://rdf.geohistoricaldata.org/def/directory#numEntry,1148845
http://rdf.geohistoricaldata.org/id/directories/entry/981208,http://rdf.geohistoricaldata.org/def/directory#numEntry,1148854
